Text1,Text2,Label
sabao barra,artigo esportivo bola raquete acessorio academia roupa esportiva equipamento esporte outdoor escalada ciclismo,0.1
ar condicionado midea,smartphone acessorio cases fone ouvido smartwatche carregador portatel dispositivo inteligente casa assistente virtual camera seguranca,1.0
armario cozinha,smartphone acessorio cases fone ouvido smartwatche carregador portatel dispositivo inteligente casa assistente virtual camera seguranca,0.1
headset gamer,smartphone acessorio cases fone ouvido smartwatche carregador portatel dispositivo inteligente casa assistente virtual camera seguranca,1.0
roupa esportiva adir,livro fisico e-books revista hqs material educativo guia tecnico estudo entretenimento literario,0.1
calca jeans,suplemento vitaminico produto natural aparelho medicao termometro balanca item pratica atividade fisico relaxamento remedio,0.1
sapato social masculino,cafe premium cha exotico refrigerante salgadinho sobremesa congelar alimento pronto consumo rapido cafeteria food trucks,0.1
caneta estilizar presente,artigo voltar presente viagem incluir mala guia turistico lembranca kit viagem item personalizar cartoes comemorativo flor,1.0
livro pequeno principe,livro fisico e-books revista hqs material educativo guia tecnico estudo entretenimento literario,1.0
kit massinha modelar,produto voltar publico adulto brinquedo sexual jogo adulto,0.1
camera monitoramento automotivo,filtro oleo pastilha freio vela ignicao acessorio personalizacao automotiva peca reposicao veiculo leve pesar,1.0
racao roedor,produto basico arroz feijao massa item mercearia snack alimento congelar dia dia situacoes emergencial,0.1
chapeu panama,produto crianca boneca jogo tabuleiro brinquedo educativo pelucia kit arte incentir criatividade aprendizado ludico,0.1
espada ker,produto crianca boneca jogo tabuleiro brinquedo educativo pelucia kit arte incentir criatividade aprendizado ludico,0.1
guarda-roupa,movel utensilio domestico item decorativo produto limpeza acessorio organizacao manutencao casa,1.0
caneta bic,caderno lapis caneta mochila escolar item escritorio grampeador post-it alir papel especial trabalho artistico academico,1.0
Macaco hidraulico vonder 2 tonelada,tinta cimento ferramenta construcao material reforma piso azulejo equipamento protecao individual,1.0
tenis reebok,movel utensilio domestico item decorativo produto limpeza acessorio organizacao manutencao casa,0.1
colchao Casal,peixe fresco fruto mar opcoes congelar embalada vacuo produto gourmet caviar salmao defumar,0.1
onde encontro poltrona massagem,camera dslr lente tripe filtro mochilas equipamento acessorio fotografo amadores profissional,0.1
camiseta algodao,oculo grau sol armacoes lente contato acessorio estojo produto limpeza lente,0.1
relogio luxo,vestuario diferentes ocasioe roupa casual formal esportiva alir acessorio bolsa cinto lenco,0.1
colchao ortopedico Casal,racoes brinquedo pet cama coleira roupa acessorio cao gato outro animal estimacao,0.1
cimento,tinta cimento ferramenta construcao material reforma piso azulejo equipamento protecao individual,1.0
onde compro jogo panela,camera dslr lente tripe filtro mochilas equipamento acessorio fotografo amadores profissional,0.1
pacote arroz integral,produto basico arroz feijao massa item mercearia snack alimento congelar dia dia situacoes emergencial,1.0
creme dental colgate total,suplemento vitaminico produto natural aparelho medicao termometro balanca item pratica atividade fisico relaxamento remedio,1.0
rebitador,Chaves fenda furadeira kit reparo ferramenta eletrico manual construcao bricolagem manutencao domestico,1.0
perfume chanel,peixe fresco fruto mar opcoes congelar embalada vacuo produto gourmet caviar salmao defumar,0.1
bracelete ouro 22k,relogio luxo colar anel ouro prata pulseira pedra precioso acessorio sofisticar evento formal uso cotidiano,1.0
preciso tablete chocolate amargo,bombons barra chocolate trufa doce gourmet bala artesanal kit presente opcoes celebracoes aniversario,1.0
oculo escuro lente polarizar,oculo grau sol armacoes lente contato acessorio estojo produto limpeza lente,1.0
fantasia policial,baloe paineis decorativo item tematico casamento aniversario luminaria bandeirola vela acessorio transformar ambiente festa ocasioes especial,1.0
tabua cortar carne,console videogame controle headsets cadeira gamer jogo diferentes plataforma pc playstation xbox,0.1
spirulina capsula,suplemento vitaminico produto natural aparelho medicao termometro balanca item pratica atividade fisico relaxamento remedio,1.0
patim gelo feminino,artigo esportivo bola raquete acessorio academia roupa esportiva equipamento esporte outdoor escalada ciclismo,0.1
querer liquidificador potente,paes fresco pizza pre-assadas bolo torta produto artesanal cafe sobremeso,0.1
buscar cortina blackout quarto,filtro oleo pastilha freio vela ignicao acessorio personalizacao automotiva peca reposicao veiculo leve pesar,0.1
vestir,suplemento vitaminico produto natural aparelho medicao termometro balanca item pratica atividade fisico relaxamento remedio,0.1
tequila Anejo premium,variedade bebida alcoolico vinho cerveja artesanal destilar whisky vodka kit preparo drink ideal festa ocasioes especial,1.0
aqui vender pao france Gluten,paes fresco pizza pre-assadas bolo torta produto artesanal cafe sobremeso,1.0
relogio tag heuer,relogio luxo colar anel ouro prata pulseira pedra precioso acessorio sofisticar evento formal uso cotidiano,1.0
mix castanha fruta seco,suplemento vitaminico produto natural aparelho medicao termometro balanca item pratica atividade fisico relaxamento remedio,1.0
File surubim,peixe fresco fruto mar opcoes congelar embalada vacuo produto gourmet caviar salmao defumar,1.0
ventilador coluna arno,livro fisico e-books revista hqs material educativo guia tecnico estudo entretenimento literario,0.1
onde encontro cadeira escritorio,camera dslr lente tripe filtro mochilas equipamento acessorio fotografo amadores profissional,0.1
onde comprar suco uva,veiculo automotor incluir carro moto,0.1
paes mel decorar presente,paes fresco pizza pre-assadas bolo torta produto artesanal cafe sobremeso,1.0
papel fotografico,produto crianca boneca jogo tabuleiro brinquedo educativo pelucia kit arte incentir criatividade aprendizado ludico,0.1
biscoito caseiro,produto basico arroz feijao massa item mercearia snack alimento congelar dia dia situacoes emergencial,1.0
cesta piquenique vime,produto destinar colecionador figura acao selo moeda quadrinho raro item historico comumente vender loja especializar feira tematico,1.0
encordoamento guitarra ernie ball,violoes teclado microfone pedal efeito suporte acessorio corda afinador voltar musico iniciante profissional,1.0
ar-condicionado split,filtro oleo pastilha freio vela ignicao acessorio personalizacao automotiva peca reposicao veiculo leve pesar,0.1
cesto organizador roupa,produto destinar colecionador figura acao selo moeda quadrinho raro item historico comumente vender loja especializar feira tematico,0.1
fone ouvido compacto,artigo voltar presente viagem incluir mala guia turistico lembranca kit viagem item personalizar cartoes comemorativo flor,1.0
capacete moto fechar,racoes brinquedo pet cama coleira roupa acessorio cao gato outro animal estimacao,0.1
pizza vegetariano,paes fresco pizza pre-assadas bolo torta produto artesanal cafe sobremeso,1.0
moto Suzuki vstrom,veiculo automotor incluir carro moto,1.0
kit snorkeling,console videogame controle headsets cadeira gamer jogo diferentes plataforma pc playstation xbox,0.1
onde estante livro,movel utensilio domestico item decorativo produto limpeza acessorio organizacao manutencao casa,1.0
moto yamahar tenere 700,veiculo automotor incluir carro moto,1.0
kit ferramenta eletrico,console videogame controle headsets cadeira gamer jogo diferentes plataforma pc playstation xbox,0.1
fritadeira eletrico,produto crianca boneca jogo tabuleiro brinquedo educativo pelucia kit arte incentir criatividade aprendizado ludico,0.1
cadeira Gaming,movel utensilio domestico item decorativo produto limpeza acessorio organizacao manutencao casa,1.0
preciso kit chocolate,bombons barra chocolate trufa doce gourmet bala artesanal kit presente opcoes celebracoes aniversario,1.0
produto base Mel,suplemento vitaminico produto natural aparelho medicao termometro balanca item pratica atividade fisico relaxamento remedio,1.0
oculo protecao,tinta cimento ferramenta construcao material reforma piso azulejo equipamento protecao individual,1.0
onde comprar estante livro,baloe paineis decorativo item tematico casamento aniversario luminaria bandeirola vela acessorio transformar ambiente festa ocasioes especial,0.1
livro grande gatsby,livro fisico e-books revista hqs material educativo guia tecnico estudo entretenimento literario,1.0
armacao grau acetato,oculo grau sol armacoes lente contato acessorio estojo produto limpeza lente,1.0
mesa sinuca,smartphone acessorio cases fone ouvido smartwatche carregador portatel dispositivo inteligente casa assistente virtual camera seguranca,0.1
coelho mini lop,produto crianca boneca jogo tabuleiro brinquedo educativo pelucia kit arte incentir criatividade aprendizado ludico,0.1
garrafa vidro reutilizavel,suplemento vitaminico produto natural aparelho medicao termometro balanca item pratica atividade fisico relaxamento remedio,1.0
cafe latte leite amendoa,cafe premium cha exotico refrigerante salgadinho sobremesa congelar alimento pronto consumo rapido cafeteria food trucks,1.0
onde encontro geladeira 2 porta,camera dslr lente tripe filtro mochilas equipamento acessorio fotografo amadores profissional,0.1
geladeira,livro fisico e-books revista hqs material educativo guia tecnico estudo entretenimento literario,0.1
relogio rolex submariner,suplemento vitaminico produto natural aparelho medicao termometro balanca item pratica atividade fisico relaxamento remedio,0.1
relogio inteligente barato disponivel aqui,tinta cimento ferramenta construcao material reforma piso azulejo equipamento protecao individual,0.1
correia dentar gate uno 1.4,filtro oleo pastilha freio vela ignicao acessorio personalizacao automotiva peca reposicao veiculo leve pesar,1.0
oculo sol armacao Madeira,oculo grau sol armacoes lente contato acessorio estojo produto limpeza lente,1.0
creme dental oral-b,suplemento vitaminico produto natural aparelho medicao termometro balanca item pratica atividade fisico relaxamento remedio,1.0
uniforme escolar,vestuario diferentes ocasioe roupa casual formal esportiva alir acessorio bolsa cinto lenco,0.1
lapis cor,caderno lapis caneta mochila escolar item escritorio grampeador post-it alir papel especial trabalho artistico academico,1.0
onde compro mochila escolar resistente,caderno lapis caneta mochila escolar item escritorio grampeador post-it alir papel especial trabalho artistico academico,1.0
rebitador manual,tinta cimento ferramenta construcao material reforma piso azulejo equipamento protecao individual,1.0
camera instantanea Fujifilm,camera dslr lente tripe filtro mochilas equipamento acessorio fotografo amadores profissional,1.0
cobertor la,cosmetico perfume item skincare produto capilar kit autocuidado diferente tipo pele cabelo,0.1
suporte celular veicular,filtro oleo pastilha freio vela ignicao acessorio personalizacao automotiva peca reposicao veiculo leve pesar,1.0
British shorthair,caderno lapis caneta mochila escolar item escritorio grampeador post-it alir papel especial trabalho artistico academico,0.1
brigadeiro gourmet colher,cafe premium cha exotico refrigerante salgadinho sobremesa congelar alimento pronto consumo rapido cafeteria food trucks,1.0
pao sirio,paes fresco pizza pre-assadas bolo torta produto artesanal cafe sobremeso,1.0
pulseira,produto voltar publico adulto brinquedo sexual jogo adulto,1.0
carro brinquedo,tinta cimento ferramenta construcao material reforma piso azulejo equipamento protecao individual,0.1
onde poder encontrar cadeira gamer,livro fisico e-books revista hqs material educativo guia tecnico estudo entretenimento literario,0.1
sueter la,vestuario diferentes ocasioe roupa casual formal esportiva alir acessorio bolsa cinto lenco,1.0
micro-ondas electrolux,oculo grau sol armacoes lente contato acessorio estojo produto limpeza lente,0.1
livro receita vegano,suplemento vitaminico produto natural aparelho medicao termometro balanca item pratica atividade fisico relaxamento remedio,1.0
onde encontro tenis,camera dslr lente tripe filtro mochilas equipamento acessorio fotografo amadores profissional,0.1
taco beisebol,produto crianca boneca jogo tabuleiro brinquedo educativo pelucia kit arte incentir criatividade aprendizado ludico,0.1
roupinha inverno cao,racoes brinquedo pet cama coleira roupa acessorio cao gato outro animal estimacao,1.0
capa protetor mala,artigo voltar presente viagem incluir mala guia turistico lembranca kit viagem item personalizar cartoes comemorativo flor,1.0
agasalho,produto basico arroz feijao massa item mercearia snack alimento congelar dia dia situacoes emergencial,0.1
conjunto frasco viagem,artigo voltar presente viagem incluir mala guia turistico lembranca kit viagem item personalizar cartoes comemorativo flor,1.0
impressora brother,movel utensilio domestico item decorativo produto limpeza acessorio organizacao manutencao casa,0.1
drone camera 4k,artigo esportivo bola raquete acessorio academia roupa esportiva equipamento esporte outdoor escalada ciclismo,0.1
cesta cafe manha,paes fresco pizza pre-assadas bolo torta produto artesanal cafe sobremeso,1.0
querer comprar travesseiro ortopedico,filtro oleo pastilha freio vela ignicao acessorio personalizacao automotiva peca reposicao veiculo leve pesar,0.1
espumante doce sobremesa,variedade bebida alcoolico vinho cerveja artesanal destilar whisky vodka kit preparo drink ideal festa ocasioes especial,1.0
cadeira gamer barato perto eu,tinta cimento ferramenta construcao material reforma piso azulejo equipamento protecao individual,0.1
cestinha lembrancinha,baloe paineis decorativo item tematico casamento aniversario luminaria bandeirola vela acessorio transformar ambiente festa ocasioes especial,1.0
onde poder comprar sofa modular,relogio luxo colar anel ouro prata pulseira pedra precioso acessorio sofisticar evento formal uso cotidiano,0.1
livro cem ano solidao gabriel Garcia Marquez,livro fisico e-books revista hqs material educativo guia tecnico estudo entretenimento literario,1.0
batedeira,vestuario diferentes ocasioe roupa casual formal esportiva alir acessorio bolsa cinto lenco,0.1
preciso areia fino reboco onde encontrar,tinta cimento ferramenta construcao material reforma piso azulejo equipamento protecao individual,1.0
notebook apple macbook,caderno lapis caneta mochila escolar item escritorio grampeador post-it alir papel especial trabalho artistico academico,0.1
colchao,produto basico arroz feijao massa item mercearia snack alimento congelar dia dia situacoes emergencial,0.1
tabletr 2 1,smartphone acessorio cases fone ouvido smartwatche carregador portatel dispositivo inteligente casa assistente virtual camera seguranca,1.0
pingente ouro formato Cruz,relogio luxo colar anel ouro prata pulseira pedra precioso acessorio sofisticar evento formal uso cotidiano,1.0
smartwatch garmin forerunner,violoes teclado microfone pedal efeito suporte acessorio corda afinador voltar musico iniciante profissional,0.1
orgulho preconceito,livro fisico e-books revista hqs material educativo guia tecnico estudo entretenimento literario,1.0
brita,cosmetico perfume item skincare produto capilar kit autocuidado diferente tipo pele cabelo,0.1
mesa jantar,oculo grau sol armacoes lente contato acessorio estojo produto limpeza lente,0.1
sabao liquido omo,variedade bebida alcoolico vinho cerveja artesanal destilar whisky vodka kit preparo drink ideal festa ocasioes especial,0.1
divisoria papel plastificar,caderno lapis caneta mochila escolar item escritorio grampeador post-it alir papel especial trabalho artistico academico,1.0
adesivo tematico garrafa,baloe paineis decorativo item tematico casamento aniversario luminaria bandeirola vela acessorio transformar ambiente festa ocasioes especial,1.0
fantasia astronauta,produto voltar publico adulto brinquedo sexual jogo adulto,0.1
malte,movel utensilio domestico item decorativo produto limpeza acessorio organizacao manutencao casa,0.1
espresso tradicional,cafe premium cha exotico refrigerante salgadinho sobremesa congelar alimento pronto consumo rapido cafeteria food trucks,1.0
bola interativo caes,movel utensilio domestico item decorativo produto limpeza acessorio organizacao manutencao casa,0.1
fone sony,smartphone acessorio cases fone ouvido smartwatche carregador portatel dispositivo inteligente casa assistente virtual camera seguranca,1.0
presunto fatiar,peixe fresco fruto mar opcoes congelar embalada vacuo produto gourmet caviar salmao defumar,0.1
protetor nariz oculo,oculo grau sol armacoes lente contato acessorio estojo produto limpeza lente,1.0
espelho decorativo redondo,movel utensilio domestico item decorativo produto limpeza acessorio organizacao manutencao casa,1.0
areiar fino,tinta cimento ferramenta construcao material reforma piso azulejo equipamento protecao individual,1.0
cama box,artigo esportivo bola raquete acessorio academia roupa esportiva equipamento esporte outdoor escalada ciclismo,0.1
lapis preto,tinta cimento ferramenta construcao material reforma piso azulejo equipamento protecao individual,0.1
onde compro monitor gamer,bombons barra chocolate trufa doce gourmet bala artesanal kit presente opcoes celebracoes aniversario,0.1
vinho californiano,produto crianca boneca jogo tabuleiro brinquedo educativo pelucia kit arte incentir criatividade aprendizado ludico,0.1
onde compro ventilador,camera dslr lente tripe filtro mochilas equipamento acessorio fotografo amadores profissional,0.1
carteira,produto basico arroz feijao massa item mercearia snack alimento congelar dia dia situacoes emergencial,0.1
mantar sofa,vestuario diferentes ocasioe roupa casual formal esportiva alir acessorio bolsa cinto lenco,1.0
estojo caneta brush pen,caderno lapis caneta mochila escolar item escritorio grampeador post-it alir papel especial trabalho artistico academico,1.0
encontro tinta guache,veiculo automotor incluir carro moto,0.1
martelete rompedor disponivel online,Chaves fenda furadeira kit reparo ferramenta eletrico manual construcao bricolagem manutencao domestico,1.0
vinho Salton Classic,movel utensilio domestico item decorativo produto limpeza acessorio organizacao manutencao casa,0.1
yamaha fazer 2021,cosmetico perfume item skincare produto capilar kit autocuidado diferente tipo pele cabelo,0.1
serum acido hialuronico,racoes brinquedo pet cama coleira roupa acessorio cao gato outro animal estimacao,0.1
garrafa termico aco inox,veiculo automotor incluir carro moto,0.1
smartwatch suunto,smartphone acessorio cases fone ouvido smartwatche carregador portatel dispositivo inteligente casa assistente virtual camera seguranca,1.0
carne bovino,produto basico arroz feijao massa item mercearia snack alimento congelar dia dia situacoes emergencial,1.0
encontro iphone 15 livraria,livro fisico e-books revista hqs material educativo guia tecnico estudo entretenimento literario,0.1
relogio Breitling navitimer,relogio luxo colar anel ouro prata pulseira pedra precioso acessorio sofisticar evento formal uso cotidiano,1.0
caranguejo vivo,peixe fresco fruto mar opcoes congelar embalada vacuo produto gourmet caviar salmao defumar,1.0
biscoito,tinta cimento ferramenta construcao material reforma piso azulejo equipamento protecao individual,0.1
bicicleta rodinha,produto crianca boneca jogo tabuleiro brinquedo educativo pelucia kit arte incentir criatividade aprendizado ludico,1.0
chocolate amargo,suplemento vitaminico produto natural aparelho medicao termometro balanca item pratica atividade fisico relaxamento remedio,0.1
cavalete construcao,tinta cimento ferramenta construcao material reforma piso azulejo equipamento protecao individual,1.0
onde comprar farinha trigo,smartphone acessorio cases fone ouvido smartwatche carregador portatel dispositivo inteligente casa assistente virtual camera seguranca,0.1
flash macro,camera dslr lente tripe filtro mochilas equipamento acessorio fotografo amadores profissional,1.0
roteador wi-fi mesh,artigo voltar presente viagem incluir mala guia turistico lembranca kit viagem item personalizar cartoes comemorativo flor,0.1
chinelo havaianas personalizar,produto destinar colecionador figura acao selo moeda quadrinho raro item historico comumente vender loja especializar feira tematico,0.1
tenis nike,vestuario diferentes ocasioe roupa casual formal esportiva alir acessorio bolsa cinto lenco,1.0
kit jardinagem,produto basico arroz feijao massa item mercearia snack alimento congelar dia dia situacoes emergencial,0.1
maquina lavar roupa,artigo voltar presente viagem incluir mala guia turistico lembranca kit viagem item personalizar cartoes comemorativo flor,0.1
cinto couro trabalhar,vestuario diferentes ocasioe roupa casual formal esportiva alir acessorio bolsa cinto lenco,1.0
jogo construcao mega bloks,produto crianca boneca jogo tabuleiro brinquedo educativo pelucia kit arte incentir criatividade aprendizado ludico,1.0
ramalhete flor silvestr,artigo voltar presente viagem incluir mala guia turistico lembranca kit viagem item personalizar cartoes comemorativo flor,1.0
caneca cafe,movel utensilio domestico item decorativo produto limpeza acessorio organizacao manutencao casa,1.0
onde encontro organizador gaveta,Chaves fenda furadeira kit reparo ferramenta eletrico manual construcao bricolagem manutencao domestico,0.1
onde poder comprar mochila viagem,camera dslr lente tripe filtro mochilas equipamento acessorio fotografo amadores profissional,0.1
jogo boliche pino colorir,produto voltar publico adulto brinquedo sexual jogo adulto,0.1
frigideira antiaderente,artigo voltar presente viagem incluir mala guia turistico lembranca kit viagem item personalizar cartoes comemorativo flor,0.1
comprar sabonete glicerina,variedade bebida alcoolico vinho cerveja artesanal destilar whisky vodka kit preparo drink ideal festa ocasioes especial,0.1
console playstation 5,oculo grau sol armacoes lente contato acessorio estojo produto limpeza lente,0.1
bola oficial futebol,racoes brinquedo pet cama coleira roupa acessorio cao gato outro animal estimacao,0.1
armacao metalico grau,oculo grau sol armacoes lente contato acessorio estojo produto limpeza lente,1.0
paes mel decorar,paes fresco pizza pre-assadas bolo torta produto artesanal cafe sobremeso,1.0
bicicleta soul,produto crianca boneca jogo tabuleiro brinquedo educativo pelucia kit arte incentir criatividade aprendizado ludico,0.1
onde compro relogio pulso,camera dslr lente tripe filtro mochilas equipamento acessorio fotografo amadores profissional,0.1
chevrolet s10 ltz,veiculo automotor incluir carro moto,1.0
kit experimento cientifico,produto voltar publico adulto brinquedo sexual jogo adulto,0.1
pasta sanfonar pra papel grande,caderno lapis caneta mochila escolar item escritorio grampeador post-it alir papel especial trabalho artistico academico,1.0
onde compro Martelo borracha,Chaves fenda furadeira kit reparo ferramenta eletrico manual construcao bricolagem manutencao domestico,1.0
fantasia erotico,produto voltar publico adulto brinquedo sexual jogo adulto,1.0
bebedouro cao,tinta cimento ferramenta construcao material reforma piso azulejo equipamento protecao individual,0.1
carregador portatil,produto basico arroz feijao massa item mercearia snack alimento congelar dia dia situacoes emergencial,0.1
cama cachorro,racoes brinquedo pet cama coleira roupa acessorio cao gato outro animal estimacao,1.0
prancha cabelo profissional,artigo voltar presente viagem incluir mala guia turistico lembranca kit viagem item personalizar cartoes comemorativo flor,0.1
encontrar fogao forno embutido,bombons barra chocolate trufa doce gourmet bala artesanal kit presente opcoes celebracoes aniversario,0.1
suplemento vitaminico cao,smartphone acessorio cases fone ouvido smartwatche carregador portatel dispositivo inteligente casa assistente virtual camera seguranca,0.1
onde bolsa viagem,baloe paineis decorativo item tematico casamento aniversario luminaria bandeirola vela acessorio transformar ambiente festa ocasioes especial,0.1
guardanapo papel ecologico,caderno lapis caneta mochila escolar item escritorio grampeador post-it alir papel especial trabalho artistico academico,0.1
costela bovino,peixe fresco fruto mar opcoes congelar embalada vacuo produto gourmet caviar salmao defumar,0.1
anchova marinar,peixe fresco fruto mar opcoes congelar embalada vacuo produto gourmet caviar salmao defumar,1.0
aqui panela pressao eletrico,tinta cimento ferramenta construcao material reforma piso azulejo equipamento protecao individual,0.1
livro casa espirito isabel allender,livro fisico e-books revista hqs material educativo guia tecnico estudo entretenimento literario,1.0
sofa retratilr,filtro oleo pastilha freio vela ignicao acessorio personalizacao automotiva peca reposicao veiculo leve pesar,0.1
fralda pamper,tinta cimento ferramenta construcao material reforma piso azulejo equipamento protecao individual,0.1
album foto,produto basico arroz feijao massa item mercearia snack alimento congelar dia dia situacoes emergencial,0.1
onde encontro mochila notebook,baloe paineis decorativo item tematico casamento aniversario luminaria bandeirola vela acessorio transformar ambiente festa ocasioes especial,0.1
guitarra fender,cosmetico perfume item skincare produto capilar kit autocuidado diferente tipo pele cabelo,0.1
geladeira brastemp,paes fresco pizza pre-assadas bolo torta produto artesanal cafe sobremeso,0.1
suplemento whey gold,vestuario diferentes ocasioe roupa casual formal esportiva alir acessorio bolsa cinto lenco,0.1
aspirador po,Chaves fenda furadeira kit reparo ferramenta eletrico manual construcao bricolagem manutencao domestico,0.1
cerveja trigo alema,variedade bebida alcoolico vinho cerveja artesanal destilar whisky vodka kit preparo drink ideal festa ocasioes especial,1.0
notebook dell,produto basico arroz feijao massa item mercearia snack alimento congelar dia dia situacoes emergencial,0.1
bloquinho anotacoes pequeno,caderno lapis caneta mochila escolar item escritorio grampeador post-it alir papel especial trabalho artistico academico,1.0
macarom francês gourmet,paes fresco pizza pre-assadas bolo torta produto artesanal cafe sobremeso,1.0
gerbil,caderno lapis caneta mochila escolar item escritorio grampeador post-it alir papel especial trabalho artistico academico,0.1
pizza Atum,paes fresco pizza pre-assadas bolo torta produto artesanal cafe sobremeso,1.0
carrinho beber desmontavel,baloe paineis decorativo item tematico casamento aniversario luminaria bandeirola vela acessorio transformar ambiente festa ocasioes especial,0.1
papel pra encapar caderno,caderno lapis caneta mochila escolar item escritorio grampeador post-it alir papel especial trabalho artistico academico,1.0
capa chuva,caderno lapis caneta mochila escolar item escritorio grampeador post-it alir papel especial trabalho artistico academico,0.1
carrinho beber,movel utensilio domestico item decorativo produto limpeza acessorio organizacao manutencao casa,0.1
onde poder encontrar livro infantis,livro fisico e-books revista hqs material educativo guia tecnico estudo entretenimento literario,1.0
creatina,violoes teclado microfone pedal efeito suporte acessorio corda afinador voltar musico iniciante profissional,0.1
esquentador,Chaves fenda furadeira kit reparo ferramenta eletrico manual construcao bricolagem manutencao domestico,0.1
colar pedra morganito,relogio luxo colar anel ouro prata pulseira pedra precioso acessorio sofisticar evento formal uso cotidiano,1.0
radio portatil Bluetooth,produto destinar colecionador figura acao selo moeda quadrinho raro item historico comumente vender loja especializar feira tematico,0.1
pote hermetico alimento,console videogame controle headsets cadeira gamer jogo diferentes plataforma pc playstation xbox,0.1
boneco classico desenho animar,produto destinar colecionador figura acao selo moeda quadrinho raro item historico comumente vender loja especializar feira tematico,1.0
Softbox estudio fotografico,camera dslr lente tripe filtro mochilas equipamento acessorio fotografo amadores profissional,1.0
tenis esportivo feminino 38,veiculo automotor incluir carro moto,0.1
onde comprar livro culinaria,livro fisico e-books revista hqs material educativo guia tecnico estudo entretenimento literario,1.0
jogo starfield,console videogame controle headsets cadeira gamer jogo diferentes plataforma pc playstation xbox,1.0
jogo Chaves combinar,Chaves fenda furadeira kit reparo ferramenta eletrico manual construcao bricolagem manutencao domestico,1.0
tapioca rechear doce leite,cafe premium cha exotico refrigerante salgadinho sobremesa congelar alimento pronto consumo rapido cafeteria food trucks,1.0
bicicleta ergometrico,produto basico arroz feijao massa item mercearia snack alimento congelar dia dia situacoes emergencial,0.1
moto Kawasaki ninja 300,produto crianca boneca jogo tabuleiro brinquedo educativo pelucia kit arte incentir criatividade aprendizado ludico,0.1
poder comprar cimento colar em este loja,tinta cimento ferramenta construcao material reforma piso azulejo equipamento protecao individual,1.0
fantasia super-heroi,baloe paineis decorativo item tematico casamento aniversario luminaria bandeirola vela acessorio transformar ambiente festa ocasioes especial,1.0
fralda descartavel pamper,baloe paineis decorativo item tematico casamento aniversario luminaria bandeirola vela acessorio transformar ambiente festa ocasioes especial,0.1
bloquinho pequeno pra anotar recado,caderno lapis caneta mochila escolar item escritorio grampeador post-it alir papel especial trabalho artistico academico,1.0
coifa cozinha,cafe premium cha exotico refrigerante salgadinho sobremesa congelar alimento pronto consumo rapido cafeteria food trucks,0.1
notebook lenovo thinkpad,smartphone acessorio cases fone ouvido smartwatche carregador portatel dispositivo inteligente casa assistente virtual camera seguranca,1.0
vinho casillero del diablo,variedade bebida alcoolico vinho cerveja artesanal destilar whisky vodka kit preparo drink ideal festa ocasioes especial,1.0
rede dormir vender,bombons barra chocolate trufa doce gourmet bala artesanal kit presente opcoes celebracoes aniversario,0.1
vinho neozelandes,variedade bebida alcoolico vinho cerveja artesanal destilar whisky vodka kit preparo drink ideal festa ocasioes especial,1.0
encontro tenis esportivo nike em este loja,suplemento vitaminico produto natural aparelho medicao termometro balanca item pratica atividade fisico relaxamento remedio,0.1
Softbox estudio,camera dslr lente tripe filtro mochilas equipamento acessorio fotografo amadores profissional,1.0
placa divertido foto,baloe paineis decorativo item tematico casamento aniversario luminaria bandeirola vela acessorio transformar ambiente festa ocasioes especial,1.0
penis silicone ventosa,produto voltar publico adulto brinquedo sexual jogo adulto,1.0
querer comprar camisa social masculino,tinta cimento ferramenta construcao material reforma piso azulejo equipamento protecao individual,0.1
carro hot Wheels,produto crianca boneca jogo tabuleiro brinquedo educativo pelucia kit arte incentir criatividade aprendizado ludico,1.0
pao preto alemao,paes fresco pizza pre-assadas bolo torta produto artesanal cafe sobremeso,1.0
cha twinings,produto basico arroz feijao massa item mercearia snack alimento congelar dia dia situacoes emergencial,1.0
acucar,produto crianca boneca jogo tabuleiro brinquedo educativo pelucia kit arte incentir criatividade aprendizado ludico,0.1
onde achar vinho rose,tinta cimento ferramenta construcao material reforma piso azulejo equipamento protecao individual,0.1
fone jbl,smartphone acessorio cases fone ouvido smartwatche carregador portatel dispositivo inteligente casa assistente virtual camera seguranca,1.0
pia inox,cosmetico perfume item skincare produto capilar kit autocuidado diferente tipo pele cabelo,0.1
onde encontro espelho grande,camera dslr lente tripe filtro mochilas equipamento acessorio fotografo amadores profissional,0.1
camera gopro,produto basico arroz feijao massa item mercearia snack alimento congelar dia dia situacoes emergencial,0.1
refrigerante,produto basico arroz feijao massa item mercearia snack alimento congelar dia dia situacoes emergencial,1.0
salmao fresco,peixe fresco fruto mar opcoes congelar embalada vacuo produto gourmet caviar salmao defumar,1.0
jogo cha,Chaves fenda furadeira kit reparo ferramenta eletrico manual construcao bricolagem manutencao domestico,0.1
volkswagen saveiro robust,veiculo automotor incluir carro moto,1.0
onde encontro sorvete vegano,produto basico arroz feijao massa item mercearia snack alimento congelar dia dia situacoes emergencial,0.1
fone ouvido sony,smartphone acessorio cases fone ouvido smartwatche carregador portatel dispositivo inteligente casa assistente virtual camera seguranca,1.0
cartoes postal exposicoe mundial,produto destinar colecionador figura acao selo moeda quadrinho raro item historico comumente vender loja especializar feira tematico,1.0
lombo Atum,peixe fresco fruto mar opcoes congelar embalada vacuo produto gourmet caviar salmao defumar,1.0
