Text1,Text2,Label
tilápia,brinquedos e jogos educativos,0.1
patins in-line,padaria e confeitaria,0.1
jardim vertical,moda e acessórios,0.1
velas com formato de números,bebidas alcoólicas,0.1
guarda-roupa planejado,flores e plantas,0.1
tapete antiderrapante grande,itens de coleção,0.1
cadeado,beleza e autocuidado,0.1
saxofone,produtos alimentícios básicos,0.1
onde encontro toner hp,eletrônicos e gadgets,1.0
honda bros 160 nova,veículos automotores incluindo carros e motos,1.0
caixa de chocolates sortidos,eletrodomésticos,0.1
é possível comprar uma cadeira gamer aqui?,decoração para festas,0.1
estojo de viagem para óculos,óculos e itens para oculos,1.0
colchão de casal ortobom,decoração para festas,0.1
iphone 14,casa e decoração,0.1
smartwatch suunto,eletrônicos e gadgets,1.0
bateria acústica,produtos alimentícios básicos,0.1
óculos de proteção,materiais de construção,1.0
luva de goleiro juvenil,itens para adultos como brinquedos sexuais,0.1
jaqueta de couro masculina,livros e materiais literários,0.1
quero comprar uma máquina de cortar cabelo,doces e chocolates,0.1
pista de carrinhos hot wheels,itens para adultos como brinquedos sexuais,0.1
telha cerâmica,materiais de construção,1.0
ar-condicionado inverter,eletrodomésticos,1.0
camera nikon,brinquedos e jogos educativos,0.1
jogo de panelas,eletrônicos e gadgets,1.0
requeijão,produtos alimentícios básicos,0.1
kettlebell,papelaria e escritório,0.1
metrônomo digital cherub,instrumentos musicais,1.0
onde encontro loja de presentes,instrumentos musicais,0.1
quero comprar ingresso para cinema,instrumentos musicais,0.1
cartões colecionáveis de atletas,itens de coleção,1.0
colar de granada,joias e bijuterias,1.0
hilux 2019,instrumentos musicais,0.1
chave de fenda,beleza e autocuidado,0.1
croissant,padaria e confeitaria,1.0
detergente,padaria e confeitaria,0.1
cinto,produtos alimentícios básicos,0.1
aquarela escolar em pastilha,papelaria e escritório,1.0
kit de cordas completo violão,instrumentos musicais,1.0
mesa de centro,produtos alimentícios básicos,0.1
lingerie vermelha sedutora,itens para adultos como brinquedos sexuais,1.0
puzzle de 1000 peças,peixaria e pescados,0.1
chocolate com caramelo perto de mim,doces e chocolates,1.0
jogo de facas,esportes e fitness,0.1
micro-ondas panasonic,moda e acessórios,0.1
mouse gamer logitech,consoles e jogos,1.0
compro um alicate de pressão onde?,ferramentas e equipamentos,1.0
quero comprar brita para jardim,flores e plantas,0.1
onde posso comprar um berço infantil?,decoração para festas,0.1
jogo de cartas uno,itens para adultos como brinquedos sexuais,0.1
velas aromáticas,comidas rápidas e fastfood,0.1
ração vegana para cães,produtos para pets e animais domésticos,1.0
chuveiro elétrico lorenzetti,flores e plantas,0.1
pão de alho,padaria e confeitaria,1.0
guarda-chuva,peixaria e pescados,0.1
onde vende shampoo dove?,decoração para festas,0.1
onde encontro uma bicicleta nova,joias e bijuterias,0.1
tenis nike,moda e acessórios,1.0
tem anel solitário tiffany,joias e bijuterias,1.0
televisão samsung,padaria e confeitaria,0.1
suplemento whey gold,saúde e bem-estar,1.0
chave inglesa stanley,ferramentas e equipamentos,1.0
cavaquinho elétrico rozini,instrumentos musicais,1.0
bolsa para câmera compacta,fotografia,1.0
kit de jardinagem básico,consoles e jogos,0.1
tem barras de chocolate diet?,doces e chocolates,1.0
moto triumph tiger 800,veículos automotores incluindo carros e motos,1.0
estou procurando um óculos de sol,ferramentas e equipamentos,0.1
pasta plástica transparente,papelaria e escritório,1.0
hilux 2015,veículos automotores incluindo carros e motos,1.0
flauta irlandesa celtic,instrumentos musicais,1.0
lego classic,brinquedos e jogos educativos,1.0
cabo de vela ngk para corsa,peças e acessórios automotivos,1.0
colar de diamantes negros,joias e bijuterias,1.0
bateria infantil rmv,instrumentos musicais,1.0
mouse gamer corsair m65 elite,consoles e jogos,1.0
onde compro papel a4 chamex,papelaria e escritório,1.0
smartphone lg,brinquedos e jogos educativos,0.1
câmera instantânea compacta,fotografia,1.0
camiseta adidas,moda e acessórios,1.0
uniforme escolar infantil,itens para adultos como brinquedos sexuais,0.1
vende tanque de lavar roupa,flores e plantas,0.1
guitarras elétricas,instrumentos musicais,1.0
chocolate importado,itens de coleção,0.1
kit de experimentos científicos,itens para adultos como brinquedos sexuais,0.1
cueca de couro,itens para adultos como brinquedos sexuais,1.0
garrafa térmica stanley,brinquedos e jogos educativos,0.1
onde comprar produtos de limpeza industrial,instrumentos musicais,0.1
aspirador de pó electrolux,eletrônicos e gadgets,1.0
jogo de talheres inox 24 peças,veículos automotores incluindo carros e motos,0.1
ração para cães,produtos alimentícios básicos,0.1
mesa de jantar 6 lugares,consoles e jogos,0.1
onde encontro bicicletas ergométricas,esportes e fitness,1.0
kit de slime glitter,itens para adultos como brinquedos sexuais,0.1
brinquedo,brinquedos e jogos educativos,1.0
tênis de corrida de alto desempenho,moda e acessórios,1.0
papel fotográfico brilhante a4,papelaria e escritório,1.0
vinho tinto chileno,eletrodomésticos,0.1
quero comprar vergalhão para laje,flores e plantas,0.1
onde tem loja de material para piscina,flores e plantas,0.1
onde vende extensão elétrica?,ferramentas e equipamentos,1.0
caneta de gel colorida,itens para adultos como brinquedos sexuais,0.1
linguiça toscana,peixaria e pescados,0.1
livro de receitas veganas,eletrodomésticos,0.1
cobertor de microfibra,produtos para pets e animais domésticos,0.1
monitor 144hz,consoles e jogos,1.0
jarra elétrica para chá,produtos para pets e animais domésticos,0.1
brinquedo de empilhar argolas,brinquedos e jogos educativos,1.0
posters personalizados para eventos,decoração para festas,1.0
"livro ""o sol é para todos"" harper lee",livros e materiais literários,1.0
mortadela defumada,peixaria e pescados,0.1
onde compro impressora hp,joias e bijuterias,0.1
folha de eva pra trabalho escolar,papelaria e escritório,1.0
onde comprar pão australiano macio?,padaria e confeitaria,1.0
caminha dobrável para pets,produtos para pets e animais domésticos,1.0
busco vergalhões para construção,materiais de construção,1.0
gin tanqueray em promoção,bebidas alcoólicas,1.0
raquete de tênis,consoles e jogos,0.1
base ruby rose,beleza e autocuidado,1.0
preciso de um ventilador de coluna,saúde e bem-estar,0.1
placa de vídeo nvidia rtx 3060 ti,consoles e jogos,1.0
onde tem padaria que entrega,instrumentos musicais,0.1
carrinho de compras dobrável,comidas rápidas e fastfood,0.1
tablet,livros e materiais literários,0.1
onde posso comprar um relógio de pulso,joias e bijuterias,0.1
massa fresca para pizza,padaria e confeitaria,1.0
tapioca de queijo manteiga,comidas rápidas e fastfood,1.0
pomada para acne localizada,beleza e autocuidado,1.0
capa de proteção para carro,peças e acessórios automotivos,1.0
kit de jardinagem,consoles e jogos,0.1
relógio despertador digital,itens de coleção,0.1
livro de história,livros e materiais literários,1.0
tem aspirador de pó robô para vender?,peças e acessórios automotivos,0.1
tapete higiênico para cães,produtos para pets e animais domésticos,1.0
moto ducati monster,veículos automotores incluindo carros e motos,1.0
secador de cabelo philips,eletrônicos e gadgets,1.0
onde encontro um secador de cabelo,fotografia,0.1
kit de maquiagem,brinquedos e jogos educativos,0.1
agenda escolar,papelaria e escritório,1.0
moto yamaha mt 03,veículos automotores incluindo carros e motos,1.0
preciso de chocolates com recheio de morango,doces e chocolates,1.0
roupas femininas à venda na loja de festas?,decoração para festas,0.1
kit de costura doméstico,produtos para pets e animais domésticos,0.1
onde posso comprar tinta para cabelo koleston?,livros e materiais literários,0.1
chihuahua,casa e decoração,0.1
aminoácidos essenciais essential nutrition,saúde e bem-estar,1.0
encontro massa pronta para pizza fina aqui?,padaria e confeitaria,1.0
protetor solar nivea,esportes e fitness,0.1
conjunto de lâmpadas inteligentes,eletrodomésticos,1.0
chicote para bdsm,bebidas alcoólicas,0.1
camarão,peixaria e pescados,1.0
colchão queen size,itens de coleção,0.1
volkswagen saveiro robust,veículos automotores incluindo carros e motos,1.0
óleo de massagem aromático,itens para adultos como brinquedos sexuais,1.0
batedeira planetária,eletrodomésticos,1.0
fritadeira elétrica grande,eletrodomésticos,1.0
tv 4k samsung 55 polegadas,livros e materiais literários,0.1
bicicleta focus,esportes e fitness,1.0
marvel spider man 2 ps5,consoles e jogos,1.0
batom revlon,papelaria e escritório,0.1
headset gamer hyperx,consoles e jogos,1.0
fita adesiva dupla face,papelaria e escritório,1.0
grampeador,ferramentas e equipamentos,1.0
tênis para corrida,produtos alimentícios básicos,0.1
placas de boas-vindas personalizadas,decoração para festas,1.0
procuro material para construção a seco,flores e plantas,0.1
corpo a corpo,itens para adultos como brinquedos sexuais,1.0
onde compro baguete francesa,padaria e confeitaria,1.0
labrador,produtos para pets e animais domésticos,1.0
peixe neon tetra,produtos para pets e animais domésticos,1.0
anel com design exclusivo,livros e materiais literários,0.1
fone de ouvido,ferramentas e equipamentos,0.1
bicicleta elétrica,esportes e fitness,1.0
rebitadeira elétrica em oferta,ferramentas e equipamentos,1.0
bicicleta,papelaria e escritório,0.1
"livro ""1984"" george orwell",livros e materiais literários,1.0
geladeira frost free 400l,eletrodomésticos,1.0
telha,produtos alimentícios básicos,0.1
furadeira bosch,ferramentas e equipamentos,1.0
placa de videogame,óculos e itens para oculos,0.1
notebook vaio,papelaria e escritório,0.1
procuro material para impermeabilização,flores e plantas,0.1
livro o espião,livros e materiais literários,1.0
lentes de proteção para sol,esportes e fitness,1.0
boneca barbie,consoles e jogos,0.1
smart speaker google nest,itens de coleção,0.1
folhas de cartolina colorida,papelaria e escritório,1.0
coxinha de frango com catupiry,comidas rápidas e fastfood,1.0
guitarra elétrica,eletrônicos e gadgets,0.1
medalhas comemorativas de guerra,itens de coleção,1.0
fone de ouvido bluetooth,itens de coleção,0.1
cerveja sour de frutas vermelhas,bebidas alcoólicas,1.0
bebida energética com sabor de frutas,padaria e confeitaria,0.1
luva de boxe,brinquedos e jogos educativos,0.1
balões para festas temáticas,decoração para festas,1.0
tem leite integral no setor de festas?,decoração para festas,0.1
cabo hdmi,moda e acessórios,0.1
creme de tratamento para cabelos ressecados,beleza e autocuidado,1.0
relógio casio,óculos e itens para oculos,1.0
metronômetro mecânico wittner,instrumentos musicais,1.0
pulseira de ouro com detalhes,livros e materiais literários,0.1
moedas comemorativas de países,itens de coleção,1.0
bola de vôlei oficial,eletrodomésticos,0.1
onde encontro bicicleta caloi elite,esportes e fitness,1.0
kit de reparo para bicicletas,ferramentas e equipamentos,1.0
onde tem bolsa de viagem,decoração para festas,0.1
cestinhas de lembrancinhas,decoração para festas,1.0
impressões artísticas personalizadas,fotografia,1.0
etiqueta adesiva pra organizar as coisas,papelaria e escritório,1.0
encontro capas de chuva para moto nesta loja?,livros e materiais literários,0.1
onde encontro uma churrasqueira portátil,fotografia,0.1
armário itatiaia,moda e acessórios,0.1
cimento tipo iii,materiais de construção,1.0
jogo de cama,casa e decoração,1.0
toyota corolla 2022,brinquedos e jogos educativos,0.1
celular motorola moto g,eletrônicos e gadgets,1.0
kit de jardinagem com sementes,itens para adultos como brinquedos sexuais,0.1
geladeira minibar,flores e plantas,0.1
pão doce com creme,padaria e confeitaria,1.0
gaiola para pássaros,produtos para pets e animais domésticos,1.0
aliança de ouro 18k,eletrodomésticos,0.1
morango,produtos alimentícios básicos,1.0
armário itatiaia,casa e decoração,1.0
máquina de costura brother,moda e acessórios,1.0
camisa social masculina branca,veículos automotores incluindo carros e motos,0.1
melhor máquina de lavar louças,eletrodomésticos,1.0
saco de dormir,beleza e autocuidado,0.1
conjunto de travesseiros,consoles e jogos,0.1
copo stanley,saúde e bem-estar,0.1
arroz,casa e decoração,0.1
caneta tinteiro,consoles e jogos,0.1
micro-ondas philco,eletrônicos e gadgets,1.0
ssd kingston nv2,moda e acessórios,0.1
cerveja artesanal ipa perto de mim,bebidas alcoólicas,1.0
televisão panasonic,eletrônicos e gadgets,1.0
pedra brita,produtos alimentícios básicos,0.1
pacu inteiro,peixaria e pescados,1.0
vinho tinto,óculos e itens para oculos,0.1
bola de basquete spalding,veículos automotores incluindo carros e motos,0.1
fone de ouvido bluetooth,esportes e fitness,0.1
televisão 55,papelaria e escritório,0.1
carrinho de mão,materiais de construção,1.0
onde encontro uma máquina de costura,ferramentas e equipamentos,0.1
máquina de costura portátil,papelaria e escritório,0.1
bolsa de transporte para pets,produtos para pets e animais domésticos,1.0
portas retráteis,materiais de construção,1.0
conjunto de panelas,materiais de construção,0.1
quero comprar maquiagem importada,instrumentos musicais,0.1
peixe pirarucu em postas,peixaria e pescados,1.0
quero trufas recheadas com coco,doces e chocolates,1.0
roupas de cama queen size,decoração para festas,0.1
espelho de parede,beleza e autocuidado,0.1
perfume egeo bomb black,produtos alimentícios básicos,0.1
tablet apple ipad pro,esportes e fitness,0.1
livro o coração das trevas,livros e materiais literários,1.0
furadeira para madeira,ferramentas e equipamentos,1.0
trator de brinquedo john deere,saúde e bem-estar,0.1
prato fundo,ferramentas e equipamentos,0.1
protetor de lentes para câmera,bebidas alcoólicas,0.1
cafeteira dolce gusto,eletrônicos e gadgets,1.0
kit de pintura infantil,brinquedos e jogos educativos,0.1
chocolate amargo,saúde e bem-estar,0.1
brinco de gota em ouro,joias e bijuterias,1.0
pastor alemão,beleza e autocuidado,0.1
requeijão,brinquedos e jogos educativos,0.1
lente teleobjetiva,fotografia,1.0
produtos para cuidados com a pele anti-envelhecimento,beleza e autocuidado,1.0
palheta de limpador de para-brisa,peças e acessórios automotivos,1.0
cachaça com mel,bebidas alcoólicas,1.0
arranjos de flores artificiais para festas,decoração para festas,1.0
sapato social,brinquedos e jogos educativos,0.1
cobra do milho,produtos para pets e animais domésticos,1.0
bola de futebol nike,esportes e fitness,1.0
comprar quebra-cabeça infantil,veículos automotores incluindo carros e motos,0.1
toalha de banho,óculos e itens para oculos,0.1
kit de maquiagem mac,beleza e autocuidado,1.0
comprimidos de zinco,saúde e bem-estar,1.0
boneca barbie,brinquedos e jogos educativos,1.0
kit de difusores,fotografia,1.0
piscininha inflável pra brincar no quintal,brinquedos e jogos educativos,1.0
frigideira de aço inox,bebidas alcoólicas,0.1
geladeira frost-free inox,produtos para pets e animais domésticos,0.1
livro de aventura,livros e materiais literários,1.0
gel retardante masculino,itens para adultos como brinquedos sexuais,1.0
disjuntor elétrico,beleza e autocuidado,0.1
vende churrasqueira pré-moldada,flores e plantas,0.1
travesseiro de espuma viscoelástica,flores e plantas,0.1
parafusadeira bosch a bateria,livros e materiais literários,0.1
tem pão doce com creme e frutas?,padaria e confeitaria,1.0
livro capitães da areia,casa e decoração,0.1
vendo pão francês quentinho,instrumentos musicais,0.1
pele para tambor evans,instrumentos musicais,1.0
onde encontro uma cama de casal,fotografia,0.1
onde encontro um colchão ortopédico,joias e bijuterias,0.1
bagre fresco,peixaria e pescados,1.0
canudos de papel biodegradável,decoração para festas,1.0
ventilador portátil,instrumentos musicais,0.1
carrinho de supermercado de brinquedo,itens para adultos como brinquedos sexuais,0.1
ventosa para vidros,beleza e autocuidado,0.1
jeep wrangler rubicon,veículos automotores incluindo carros e motos,1.0
guitarra elétrica,papelaria e escritório,0.1
móveis de sala,casa e decoração,1.0
tem chocolate com pimenta?,doces e chocolates,1.0
vinho salton,produtos alimentícios básicos,1.0
anel cravejado de diamantes,doces e chocolates,0.1
óleo de coco extravirgem,saúde e bem-estar,1.0
mochila de pelúcia infantil,brinquedos e jogos educativos,1.0
pão caseiro de fermentação natural perto de mim,padaria e confeitaria,1.0
encontro furadeira elétrica,veículos automotores incluindo carros e motos,0.1
martelete rompedor disponível online,ferramentas e equipamentos,1.0
difusor para flash,fotografia,1.0
labirinto de bolinhas,brinquedos e jogos educativos,1.0
chuveiro elétrico,óculos e itens para oculos,0.1
bala de massagem,doces e chocolates,0.1
preservativo texturizado ultra sensível,itens para adultos como brinquedos sexuais,1.0
corretivo em fita que não enrosque,papelaria e escritório,1.0
óculos fashion para eventos sociais,óculos e itens para oculos,1.0
liquidificador,peças e acessórios automotivos,0.1
vende material de pesca completo,instrumentos musicais,0.1
onde encontro material para pergolado,flores e plantas,0.1
arroz e feijão,produtos alimentícios básicos,1.0
prancha de surf,eletrônicos e gadgets,0.1
cachecol de lã,moda e acessórios,0.1
livro de colorir com adesivos,brinquedos e jogos educativos,1.0
churrasqueira portátil onde encontro,casa e decoração,1.0
pano de microfibra para limpeza de lentes,fotografia,1.0
encontro pão francês sem glúten nesta loja?,padaria e confeitaria,1.0
procurando uma estante para livros,peças e acessórios automotivos,0.1
cubo mágico,materiais de construção,0.1
pratos decorativos,casa e decoração,0.1
geladeira brastemp,brinquedos e jogos educativos,0.1
onde tem pneus novos,papelaria e escritório,0.1
onde posso comprar um filtro uv para lente,fotografia,1.0
guarda-sol para praia,eletrodomésticos,0.1
ventilador portátil,óculos e itens para oculos,0.1
espelho de aumento,instrumentos musicais,0.1
quero comprar celular samsung barato,materiais de construção,0.1
tênis de basquete profissional,eletrodomésticos,0.1
torno de bancada,ferramentas e equipamentos,1.0
corolla 2018,veículos automotores incluindo carros e motos,1.0
folha de papel colorido tamanho a4,papelaria e escritório,1.0
blusa,moda e acessórios,1.0
onde compro pizza vegetariana congelada?,padaria e confeitaria,1.0
anel de noivado com diamante,joias e bijuterias,1.0
carregadores,produtos alimentícios básicos,1.0
qual melhor coifa de parede?,eletrodomésticos,1.0
disco de freio,materiais de construção,0.1
suporte para headset,casa e decoração,0.1
itens de decoração para pets,casa e decoração,1.0
fogão a gás inox,eletrodomésticos,1.0
livros de culinária exótica,livros e materiais literários,1.0
marcador que não borre no papel,papelaria e escritório,1.0
suporte para halteres,esportes e fitness,1.0
luvas,papelaria e escritório,0.1
planta ornamental,peixaria e pescados,0.1
livro de aventura,instrumentos musicais,0.1
óculos escuros femininos,decoração para festas,0.1
onde acho tv 4k samsung 55 polegadas?,padaria e confeitaria,0.1
vinho almadén,papelaria e escritório,0.1
bicicleta aro 29 caloi,livros e materiais literários,0.1
espaçador para pisos,materiais de construção,1.0
tem ração royal canin para gatos,produtos para pets e animais domésticos,1.0
jogo de tapetes automotivos luxcar para hb20,casa e decoração,0.1
corset,itens para adultos como brinquedos sexuais,1.0
churrasqueira elétrica,decoração para festas,0.1
whisky escocês single malt,bebidas alcoólicas,1.0
cheesecake de frutas vermelhas,comidas rápidas e fastfood,1.0
câmera de segurança,óculos e itens para oculos,0.1
bola de futebol,esportes e fitness,1.0
relógio oris big crown,joias e bijuterias,1.0
onde compro caneta montblanc,papelaria e escritório,1.0
jaqueta north face,moda e acessórios,1.0
câmera de segurança,consoles e jogos,0.1
bala de massagem,itens para adultos como brinquedos sexuais,1.0
carregador rápido anker,eletrônicos e gadgets,1.0
joia pandora,papelaria e escritório,0.1
croissant,comidas rápidas e fastfood,1.0
lulas inteiras,peixaria e pescados,1.0
tem máquina de costura portátil?,peças e acessórios automotivos,0.1
volante de direção original,peças e acessórios automotivos,1.0
notebook dell,brinquedos e jogos educativos,0.1
colher de pau,produtos alimentícios básicos,1.0
tesoura pra criança usar na escola,papelaria e escritório,1.0
mesa de cabeceira com gavetas,veículos automotores incluindo carros e motos,0.1
óculos de sol prada aviador,óculos e itens para oculos,1.0
carteira feminina com zíper,eletrodomésticos,0.1
sorvete de cupuaçu,comidas rápidas e fastfood,1.0
tem caixas térmicas grandes?,peças e acessórios automotivos,0.1
suporte para headset gamer,consoles e jogos,1.0
chá,produtos alimentícios básicos,1.0
armação para grau masculina,óculos e itens para oculos,1.0
estabilizador gimbal,fotografia,1.0
pokémon violet switch,consoles e jogos,1.0
estojo para óculos rígido,óculos e itens para oculos,1.0
teclado musical,instrumentos musicais,1.0
meias,moda e acessórios,1.0
tablet com tela 10 polegadas,veículos automotores incluindo carros e motos,0.1
tênis nike air force 1,moda e acessórios,1.0
réplicas de relógios de época,itens de coleção,1.0
bateria acústica completa pearl,instrumentos musicais,1.0
drone parrot,beleza e autocuidado,0.1
monopé ajustável,decoração para festas,0.1
cadeira gamer dxracer,casa e decoração,0.1
jogo de panelas tramontina,casa e decoração,1.0
lubrificante,itens para adultos como brinquedos sexuais,1.0
quadriciclo infantil,brinquedos e jogos educativos,1.0
microfone condensador,óculos e itens para oculos,0.1
óleo corporal beijável,itens para adultos como brinquedos sexuais,1.0
câmera para transmissões,consoles e jogos,1.0
fritadeira philips,casa e decoração,1.0
ar condicionado,ferramentas e equipamentos,0.1
champanhe francês premium,bebidas alcoólicas,1.0
tubo de cola bastão grande,papelaria e escritório,1.0
estojo barato pra menino,papelaria e escritório,1.0
esmalte para unhas,peças e acessórios automotivos,0.1
tênis vans old skool,produtos para pets e animais domésticos,0.1
máquina de costura singer,padaria e confeitaria,0.1
roupas de cama de luxo,casa e decoração,1.0
fazem venda de cadeiras de balanço?,livros e materiais literários,0.1
relógios de luxo,itens de coleção,1.0
uva,saúde e bem-estar,0.1
quadriciclo infantil,produtos alimentícios básicos,0.1
crachás antigos de eventos mundiais,itens de coleção,1.0
controle xbox elite series 2,consoles e jogos,1.0
carregador portátil xiaomi,eletrônicos e gadgets,1.0
saxofone tenor eagle,instrumentos musicais,1.0
filé de costela,peixaria e pescados,0.1
miniaturas de castelos europeus,itens de coleção,1.0
churrasqueira elétrica portátil,consoles e jogos,0.1
onde vende lanterna led,produtos alimentícios básicos,1.0
kit de jardinagem infantil,eletrodomésticos,0.1
livro de histórias infantis,materiais de construção,0.1
jaqueta de couro masculina,eletrodomésticos,0.1
petiscos para cães,produtos para pets e animais domésticos,1.0
onde encontro panela le creuset,casa e decoração,1.0
bolsa coach,moda e acessórios,1.0
alface,brinquedos e jogos educativos,0.1
saco de dormir,esportes e fitness,1.0
onde encontro uma cafeteira nespresso,fotografia,0.1
ar condicionado samsung,papelaria e escritório,0.1
carregador portátil,eletrônicos e gadgets,1.0
hipercalórico max titanium,produtos alimentícios básicos,0.1
trufa,padaria e confeitaria,1.0
micro-ondas,ferramentas e equipamentos,0.1
chapéu panamá masculino,saúde e bem-estar,0.1
itens para decoração de mesa,decoração para festas,1.0
lustre de cristal,eletrônicos e gadgets,0.1
jogo de lençóis,peixaria e pescados,0.1
máquina de lavar whirlpool,eletrônicos e gadgets,1.0
robo aspirador,eletrônicos e gadgets,1.0
bota de neve,moda e acessórios,0.1
carrinho de empurrar para bebês,brinquedos e jogos educativos,1.0
moto ducati scrambler,papelaria e escritório,0.1
cachecol burberry,casa e decoração,0.1
bonecos colecionáveis de filmes da disney,itens de coleção,1.0
fogão 5 bocas electrolux,esportes e fitness,0.1
sapato social,eletrônicos e gadgets,0.1
procuro chocolate lindt amargo,doces e chocolates,1.0
cadeira de escritório ergonômica,papelaria e escritório,0.1
impressora,eletrônicos e gadgets,1.0
onde comprar kit de pincéis de maquiagem?,beleza e autocuidado,1.0
máquina de costura elna,beleza e autocuidado,0.1
antena automotiva esportiva,peças e acessórios automotivos,1.0
onde compro bola de futebol adidas,esportes e fitness,1.0
cartão de memória cfexpress,fotografia,1.0
mangueira,materiais de construção,0.1
onde encontrar óleo de cozinha?,decoração para festas,0.1
preciso de uma cadeira de balanço para varanda,peças e acessórios automotivos,0.1
relógio inteligente barato está disponível aqui?,materiais de construção,0.1
onde encontro pedreiro disponível,instrumentos musicais,0.1
egeo masculino bomb,saúde e bem-estar,0.1
cadeira de escritório,peixaria e pescados,0.1
onde compro uma televisão,joias e bijuterias,0.1
jogo de xícaras de chá com pires,veículos automotores incluindo carros e motos,0.1
tênis nike,beleza e autocuidado,0.1
torradeira com 4 slots,eletrodomésticos,1.0
camiseta hering,óculos e itens para oculos,0.1
filé de alcatra,peixaria e pescados,0.1
kit de fotografia profissional,comidas rápidas e fastfood,0.1
filé de marlim,peixaria e pescados,1.0
boneco colecionável,comidas rápidas e fastfood,0.1
drone dji,eletrônicos e gadgets,1.0
creme dental oral-b,saúde e bem-estar,1.0
câmera gopro,produtos alimentícios básicos,0.1
disco de vinil,materiais de construção,0.1
onde compro um relógio de fitness,fotografia,0.1
tablet xiaomi,eletrônicos e gadgets,1.0
espátula de pedreiro,ferramentas e equipamentos,1.0
estatuetas colecionáveis temáticas,bebidas alcoólicas,0.1
preciso de caderno com folha branca,papelaria e escritório,1.0
vinho importado,produtos alimentícios básicos,1.0
tapioca com recheio de nutella,comidas rápidas e fastfood,1.0
guarda-chuva automático,óculos e itens para oculos,0.1
toldo retrátil,materiais de construção,1.0
serenata de amor,doces e chocolates,1.0
caixa de ferramentas básicas,itens para adultos como brinquedos sexuais,0.1
bulldog francês,eletrônicos e gadgets,0.1
guia para mães de primeira viagem,óculos e itens para oculos,0.1
kit de maquiagem profissional,eletrodomésticos,0.1
cola escolar transparente,eletrodomésticos,0.1
sabonete líquido,produtos alimentícios básicos,1.0
volante thrustmaster ps5,consoles e jogos,1.0
preciso de carrinho de mão urgente,flores e plantas,0.1
ferro de passar roupa,eletrodomésticos,1.0
perfume para gatos,produtos para pets e animais domésticos,1.0
toyota yaris hatch,veículos automotores incluindo carros e motos,1.0
buscando uma batedeira planetária,peças e acessórios automotivos,0.1
óculos de sol quadrados,óculos e itens para oculos,1.0
jogo de lençóis de algodão,itens de coleção,0.1
ventilador de mesa,peixaria e pescados,0.1
notebook hp envy,eletrônicos e gadgets,1.0
quero comprar pneu aro 15 usado,flores e plantas,0.1
miniaturas de aviões militares,itens de coleção,1.0
mouse sem fio logitech,produtos para pets e animais domésticos,0.1
velas aromáticas temáticas,comidas rápidas e fastfood,0.1
livro o lobo da estepe,livros e materiais literários,1.0
esmalte risqué,saúde e bem-estar,1.0
toyota corolla 2022,veículos automotores incluindo carros e motos,1.0
papel alumínio,veículos automotores incluindo carros e motos,0.1
jogo de tapetes,casa e decoração,0.1
onde encontro uma cama de cachorro,joias e bijuterias,0.1
câmera,eletrônicos e gadgets,1.0
cesto de roupas,ferramentas e equipamentos,0.1
onde comprar tapete grande?,eletrônicos e gadgets,0.1
smartphone topo de linha,eletrônicos e gadgets,1.0
quero balas de goma,doces e chocolates,1.0
prancha de surf para iniciantes,veículos automotores incluindo carros e motos,0.1
brinco de ouro amarelo,joias e bijuterias,1.0
tenis esportivo,moda e acessórios,1.0
kit de maquiagens ruby rose,livros e materiais literários,0.1
cimento hidráulico,materiais de construção,1.0
controlador de console,brinquedos e jogos educativos,0.1
quero achar pet shop 24 horas,instrumentos musicais,0.1
cachaça artesanal mineira,bebidas alcoólicas,1.0
tênis puma,esportes e fitness,1.0
broche vintage de ouro,joias e bijuterias,1.0
yamaha xtz 150 crosser,veículos automotores incluindo carros e motos,1.0
melancia,produtos alimentícios básicos,1.0
onde posso comprar uma cafeteira expresso,joias e bijuterias,0.1
ração premium para cães,produtos alimentícios básicos,0.1
frigobar,óculos e itens para oculos,0.1
chaveiros artesanais,itens de coleção,0.1
pão francês integral,padaria e confeitaria,1.0
lembrancinhas personalizadas com tema infantil,decoração para festas,1.0
alicate para eletricista,ferramentas e equipamentos,1.0
câmera fotográfica canon,óculos e itens para oculos,0.1
onde encontro um ar condicionado,fotografia,0.1
sidra artesanal maçã verde,bebidas alcoólicas,1.0
tem bolsa de couro preta nesta loja?,padaria e confeitaria,0.1
sal,casa e decoração,0.1
coleira para cães,moda e acessórios,0.1
mochila escolar,papelaria e escritório,1.0
cortador de tubos,ferramentas e equipamentos,1.0
câmera gopro,padaria e confeitaria,0.1
pacote de farinha de trigo,produtos alimentícios básicos,1.0
kit de primeiros socorros automotivo,peças e acessórios automotivos,1.0
relógios de pulso vintage,itens de coleção,1.0
ingressos de partidas históricas,itens de coleção,1.0
garrafa térmica,eletrônicos e gadgets,0.1
lava-louças,óculos e itens para oculos,0.1
pássaro diamante mandarim,papelaria e escritório,0.1
canetas bic para comprar nessa loja?,decoração para festas,0.1
óculos de sol feminino,padaria e confeitaria,0.1
preciso de chocolates com recheio de café,doces e chocolates,1.0
tênis adidas,papelaria e escritório,0.1
kit de higiene bucal colgate,livros e materiais literários,0.1
onde encontro brinquedo de pelúcia,veículos automotores incluindo carros e motos,0.1
lentes de contato acuvue,decoração para festas,0.1
volkswagen gol seminovo,veículos automotores incluindo carros e motos,1.0
smart tv samsung,decoração para festas,0.1
