Text1,Text2,Label
replico armadura samural,item colecao,1.0
notebook lenovo thinkpad,casa decoracao,0.1
achar borracha apagar tudo,papelaria escritorio,1.0
tablet Samsung galaxy tab s6,eletronico gadget,1.0
pulseira diamante,joia bijuterio,1.0
blusa,produto alimenticio basico,0.1
pipoqueira eletrico cadence,livro material literario,0.1
guitarra,instrumento musical,1.0
onde comprir panela pressao,peca acessorio automotivo,0.1
kit teste glicose accu-chek,saude bem-estar,1.0
moto honda,veiculo automotor incluir carro moto,1.0
cachecol levar dobravel,presente viagem,1.0
colar,joia bijuterio,1.0
panela ferro funder,bebida alcoolico,0.1
jogo xicara porcelano,eletrodomestico,0.1
Golden retriever,papelaria escritorio,0.1
racao cao,peca acessorio automotivo,0.1
onde compro livro receita,saude bem-estar,0.1
sapato schutz,casa decoracao,0.1
vodka organico,bebida alcoolico,1.0
fone gamer plantronics Rig 800,console jogo,1.0
encontrar fogao forno embutido,doce chocolate,0.1
coquetel tropical engarrafar,bebida alcoolico,1.0
mel organico pote,saude bem-estar,1.0
oculo leitura,esporte fitness,0.1
livro metamorfose franz kafka,livro material literario,1.0
armacao grau masculino,oculo item oculo,1.0
margarita pronto festa,bebida alcoolico,1.0
doce gourmet festa,comida rapido fastfood,0.1
gelatina,moda acessorio,0.1
fogao,produto alimenticio basico,1.0
peca automovel,peca acessorio automotivo,0.1
preciso maquina lavar roupa,doce chocolate,0.1
ventilador mesa,peca acessorio automotivo,0.1
resident evil 4 remake ps5,console jogo,1.0
querer drone camera,saude bem-estar,0.1
cafe gelar lata,comida rapido fastfood,1.0
cafeteira dolce gusto,instrumento musical,0.1
querer comprar escada aluminio,presente viagem,0.1
vibrador Casal,item adulto,0.1
contrabaixo acustico 3/4,instrumento musical,1.0
protetor cabeca,esporte fitness,1.0
relogio citizen,brinquedo jogo educativo,0.1
notebook hp,papelaria escritorio,0.1
multivitaminico centrum,moda acessorio,0.1
mesa escritorio,oculo item oculo,0.1
onde vender tinta guache pro menino pintar,papelaria escritorio,1.0
tripe ajuste altura,padaria confeitaria,0.1
almofar decorativa estampar,eletrodomestico,0.1
armario cozinha,peixaria pescado,0.1
camisolar transparente,item adulto,1.0
geladeira duplex,brinquedo jogo educativo,0.1
brinquedo cachorro,acessorio pet,1.0
porta-guardanapo personalizar,decoracao festa,1.0
onde encontro vaso sanitario,presente viagem,0.1
maquina lavar louco electrolux,eletronico gadget,1.0
leite vegetal enriquecir,saude bem-estar,1.0
cadeira balanco,material construcao,0.1
caixa som portatil,eletronico gadget,1.0
bebedouro cao,material construcao,0.1
cesta basico,produto alimenticio basico,1.0
cadeira praia,console jogo,0.1
telefone antigo,item colecao,0.1
bateria automotivo,casa decoracao,0.1
carrinho mao,material construcao,1.0
onde cerveja artesanal,presente viagem,0.1
conjunto pincel arte,material construcao,0.1
tenis reebok,moda acessorio,1.0
doce leite queijo coalho,comida rapido fastfood,1.0
fantasia anjo sensual,item adulto,1.0
bicicleta merir,esporte fitness,1.0
preciso colchao casal ortopedico,saude bem-estar,0.1
pasta amendoim integral,saude bem-estar,1.0
croissant amendoa,comida rapido fastfood,1.0
agasalho,moda acessorio,1.0
vaso planta,peixaria pescado,0.1
toyota sw4 diesel,veiculo automotor incluir carro moto,1.0
camera profissional canon,fotografia,1.0
headset hyperx Cloud alpha,console jogo,1.0
bicicleta,papelaria escritorio,0.1
jogo lencol algodao,comida rapido fastfood,0.1
vaporizador roupa,item colecao,0.1
patim gelo feminino,esporte fitness,0.1
atorvastatina 20 mg,saude bem-estar,1.0
bicicleta caloi trilha,acessorio pet,0.1
cortador unha gato,acessorio pet,1.0
tenis corrida,moda acessorio,1.0
champanhe festa tematico,padaria confeitaria,0.1
ice cream sandwich,comida rapido fastfood,1.0
bermuda esportivo,moda acessorio,0.1
bola basquete,oculo item oculo,0.1
halter ajustavel,papelaria escritorio,0.1
onde loja material hidraulico,presente viagem,0.1
fire Emblem engage switch,console jogo,1.0
produto limpeza ecologico,saude bem-estar,1.0
frappuccino viagem,comida rapido fastfood,1.0
carrinho beber,joia bijuterio,0.1
betoneira 120l,material construcao,1.0
geladeira frost Free,material construcao,0.1
preciso mochila notebook,peca acessorio automotivo,0.1
onde encontro fone ouvido fio,eletronico gadget,1.0
coelho mini lop,acessorio pet,1.0
tenis puma,moda acessorio,1.0
cortina estrela festa,decoracao festa,1.0
livro receita,peca acessorio automotivo,0.1
fone sony,eletronico gadget,1.0
lava-loucas brastemp,livro material literario,0.1
violar eletrica Rozini,instrumento musical,1.0
livro aventura,beleza autocuidado,0.1
carregador samsung,eletronico gadget,1.0
anfibio dendrobate,acessorio pet,1.0
onde encontrar oleo coco cabelo,beleza autocuidado,1.0
teclado mouse fio,console jogo,1.0
tenis mizuno,moda acessorio,1.0
castelo princesa,brinquedo jogo educativo,1.0
mascara facial hidratante,peca acessorio automotivo,0.1
corretivo liquido alto cobertura,beleza autocuidado,1.0
tesoura chapa,ferramenta equipamento,1.0
maquina lavar lg,eletronico gadget,1.0
penteadeira,casa decoracao,0.1
quadro pintar mao,item colecao,1.0
cilio postico cola,beleza autocuidado,1.0
armacao grau detalhe dourar,oculo item oculo,1.0
kit polimento automotivo,peca acessorio automotivo,1.0
prateleira Madeira,casa decoracao,1.0
estatua deus Mitologicos,item colecao,1.0
air fryers mondial,eletronico gadget,1.0
fritadeira air Fryer,casa decoracao,1.0
esmalte branco francesinha,beleza autocuidado,1.0
radio microfone fio akgr,instrumento musical,1.0
carro brinquedo,material construcao,0.1
livro receita italiano,item colecao,0.1
onde comprar smartwatch,acessorio pet,0.1
casinha gato,acessorio pet,1.0
preciso batedeira bolo,peca acessorio automotivo,0.1
onde encontrar oleo cozinha,decoracao festa,0.1
frasco vitamina k2,saude bem-estar,1.0
achar papel crepom colorir aqui,papelaria escritorio,1.0
smartwatch apple Watch,brinquedo jogo educativo,0.1
maracuja,instrumento musical,0.1
rum escuro drink,bebida alcoolico,1.0
radio relogio digital,acessorio pet,0.1
mochila escolar juvenil,item colecao,0.1
kit ferramenta vonder,livro material literario,0.1
onde poder comprar geladeira,fotografia,0.1
rede descanso Jardim,papelaria escritorio,0.1
vinho chandon,produto alimenticio basico,1.0
console xbox,casa decoracao,0.1
tinta acrilico parede,item colecao,0.1
livro menina roubar livro Markus zusak,livro material literario,1.0
magnesio dimalato,saude bem-estar,1.0
moto bmw f 850 gs,papelaria escritorio,0.1
lousa branco escrita,veiculo automotor incluir carro moto,0.1
smartwatch xiaomi encontror aqui,material construcao,0.1
querer comprar ar-condicionado split,peca acessorio automotivo,0.1
kitkat,doce chocolate,1.0
onde poder comprar computador,joia bijuterio,0.1
pizza vegetariano,padaria confeitaria,1.0
blusa moda,moda acessorio,1.0
whisky jack daniel 's precor,bebida alcoolico,1.0
onde encontro organizador cozinha,joia bijuterio,0.1
mochila jansport,produto alimenticio basico,0.1
capa celular,oculo item oculo,0.1
miniatura barco vikings,item colecao,1.0
sofa 3 lugar,casa decoracao,1.0
frango congelar,moda acessorio,0.1
Smartphone Samsung,padaria confeitaria,0.1
preciso tv 4k 55 polegada onde comprar,material construcao,0.1
tablet microsoft Surface,instrumento musical,0.1
telefone,papelaria escritorio,0.1
chapeu sol crianca,item adulto,0.1
produto cuidado pele masculino,beleza autocuidado,1.0
lanterna traseiro,moda acessorio,0.1
rejunte epoxi branco,material construcao,1.0
biscoito,produto alimenticio basico,1.0
bistecar suina,peixaria pescado,0.1
comprar serra circular,comida rapido fastfood,0.1
coelho rex,presente viagem,0.1
panela pressao,beleza autocuidado,0.1
anel prata esmeralda,joia bijuterio,1.0
onde encontrar fogao eletrico,peca acessorio automotivo,0.1
panela eletrico,eletrodomestico,1.0
tamboril pôr,peixaria pescado,1.0
sardinha,produto alimenticio basico,1.0
vender piso porcelanato barato,presente viagem,0.1
File anchova,peixaria pescado,1.0
onde compro aparelho som,fotografia,0.1
amplificador marshall,esporte fitness,0.1
boneco super-heroi,item adulto,0.1
sphynx,acessorio pet,1.0
alicate bico redondo,ferramenta equipamento,1.0
oculo sol lente degrade,oculo item oculo,1.0
preciso mesa escritorio,doce chocolate,0.1
porta-retrato,item colecao,1.0
brita 1 concreto,material construcao,1.0
planta decorativo,casa decoracao,1.0
espremedor fruta eletrico,peca acessorio automotivo,0.1
produto beleza,beleza autocuidado,1.0
jogo panela,oculo item oculo,0.1
oculo sol polarizar masculino,veiculo automotor incluir carro moto,0.1
sorvete tapioca,comida rapido fastfood,1.0
roupao banho crianca,item colecao,0.1
filtro oleo,material construcao,0.1
exaustor,ferramenta equipamento,0.1
micro-ondas inox 20 litro,veiculo automotor incluir carro moto,0.1
pao doce recheio doce leite,comida rapido fastfood,1.0
agua mineral,eletronico gadget,0.1
vinho branco suave,bebida alcoolico,1.0
guarda-roupa planejar infantil,papelaria escritorio,0.1
guarda-roupa,eletronico gadget,0.1
kit seguranca bicicleta,console jogo,0.1
rodape pvc,material construcao,1.0
pikmin 4 nintendo switch,console jogo,1.0
mamadeira anti-colico,oculo item oculo,0.1
chuveiro eletrico,peixaria pescado,0.1
tenis vans old skool,esporte fitness,0.1
pasta sanfonar pra papel grande,papelaria escritorio,1.0
fone ouvido bluetooth,eletronico gadget,1.0
bolsa couro feminino,saude bem-estar,0.1
escudo treino,moda acessorio,0.1
pomba,papelaria escritorio,0.1
onde filtro cafeteira,casa decoracao,1.0
comprar capa chuva,veiculo automotor incluir carro moto,0.1
replico embarcacoes historico,item colecao,1.0
luminario chao moderno,eletrodomestico,1.0
bolo pote,oculo item oculo,0.1
adaptador lente,fotografia,1.0
mini projetor home theater,eletronico gadget,1.0
relogio cravejar pedra precioso,doce chocolate,0.1
bebida alcoolico artesanal,oculo item oculo,0.1
placa video gamer,eletrodomestico,0.1
bancada cozinha,moda acessorio,0.1
quadro decorativo abstrato,saude bem-estar,0.1
trilogia millenium stieg larsson,livro material literario,1.0
querer comprar ventilador teto,doce chocolate,0.1
onde compro kit pintura acrilico,item colecao,1.0
livro,presente viagem,0.1
camisa social dudalina,papelaria escritorio,0.1
colar ouro branco,joia bijuterio,1.0
sabonete,ferramenta equipamento,0.1
placa video amd Radeon rx 7900 xt,console jogo,1.0
toalha mesa tematico,decoracao festa,1.0
miniatura nave espacial,item colecao,1.0
jogo panela antiaderente,item colecao,0.1
lencois king size,item colecao,0.1
onde encontro cadeira escritorio,joia bijuterio,0.1
passaro diamante mandarim,papelaria escritorio,0.1
notebook hp,brinquedo jogo educativo,0.1
teclado compacto jogo,console jogo,1.0
pao doce fruta,padaria confeitaria,1.0
vinho chileno,papelaria escritorio,0.1
vinho frances,esporte fitness,0.1
ar condicionado split lg vender,livro material literario,0.1
onde peca carro,peca acessorio automotivo,1.0
polvo inteiro,peixaria pescado,1.0
liquidificador oster,decoracao festa,0.1
buscar tapete sisal sala,peca acessorio automotivo,0.1
encontro Regua Madeira,bebida alcoolico,0.1
vinho tinto seco,veiculo automotor incluir carro moto,0.1
carro toyota corolla,papelaria escritorio,0.1
carrinho compra dobravel,comida rapido fastfood,0.1
onde comprar protetor solar sundown,livro material literario,0.1
impressora,ferramenta equipamento,0.1
espatular aco inox pintura,ferramenta equipamento,1.0
busco liquidificador potente,saude bem-estar,0.1
caneta,item colecao,1.0
Furadeira eletrico bosch,decoracao festa,0.1
livro romance,oculo item oculo,0.1
conjunto faca inox,item colecao,0.1
civic 2019,instrumento musical,0.1
tabletr apple ipad,item colecao,0.1
preciso pao sirio receita,padaria confeitaria,1.0
forno eletrico embutir,papelaria escritorio,0.1
hobbit j.r.r tolkien,livro material literario,1.0
castical ferro funder,casa decoracao,1.0
onde encontro loja cortina sob medida,instrumento musical,0.1
kit manutencao lente contato,oculo item oculo,1.0
escova dente,produto alimenticio basico,0.1
caixa som prova d'aguo,eletronico gadget,1.0
jogo americano bambu,item colecao,0.1
marcador texto amarelo,papelaria escritorio,1.0
querer notebook gamer,padaria confeitaria,0.1
prancha surf,console jogo,0.1
comprar cera piso,veiculo automotor incluir carro moto,0.1
saxofone,esporte fitness,0.1
protetor canela,esporte fitness,1.0
onde comprar paleta contorno,beleza autocuidado,1.0
livro poder agora,livro material literario,1.0
monitor lg,brinquedo jogo educativo,0.1
bouquet tulipa holandês,presente viagem,1.0
quanto custar raquete tenis wilson,esporte fitness,1.0
camisa polo,casa decoracao,0.1
cesta natal,oculo item oculo,0.1
sorvete manga,comida rapido fastfood,1.0
camarao fresco,peixaria pescado,1.0
sofa 3 lugar,produto alimenticio basico,0.1
smartwatch garmin,material construcao,0.1
colecoes vinil,instrumento musical,0.1
maquina lavar brastemp,eletronico gadget,1.0
racao gato whiskas,decoracao festa,0.1
drone camera,peixaria pescado,0.1
colete sensual,item adulto,1.0
carteira moleskine,moda acessorio,1.0
massa pizza pre-assado,padaria confeitaria,1.0
fritadeira eletrico em esse loja festa,decoracao festa,0.1
Caixa decorativa chocolate,fotografia,0.1
livro dracula br Stoker,livro material literario,1.0
Caixa som bluetooth jbl disponivel,decoracao festa,0.1
oculo esportivo protecao uv,bebida alcoolico,0.1
anel Citrino dourar,joia bijuterio,1.0
kit luz rgb,fotografia,1.0
fone gamer jbl quantum 800,console jogo,1.0
vinho rose,bebida alcoolico,1.0
bicicleta aro 29,padaria confeitaria,0.1
guitarra gibson,padaria confeitaria,0.1
torradeira 4 slots,eletrodomestico,1.0
onde sorvete Pistache,ferramenta equipamento,0.1
salmao defumar,peixaria pescado,1.0
livro biografia,instrumento musical,0.1
algema Pelucia Rosa,bebida alcoolico,0.1
camera kodak,fotografia,1.0
controle xbox serie x,console jogo,1.0
convite personalizar festa,decoracao festa,1.0
tenis futebol,eletronico gadget,0.1
cerveja importar,fotografia,0.1
tablet xiaomi,eletronico gadget,1.0
simulador massagem,eletronico gadget,0.1
sapato flamenco,papelaria escritorio,0.1
waffle sorvete calda chocolate,comida rapido fastfood,1.0
camiseta,moda acessorio,1.0
quebra-cabeca educativo,item adulto,0.1
alguem saber onde vender chave inglês,ferramenta equipamento,1.0
cajar caminhada,papelaria escritorio,0.1
onde lampado Led sala,casa decoracao,1.0
onde encontro mochila notebook,decoracao festa,0.1
bateria acustico infantil,instrumento musical,1.0
guitarra fender,instrumento musical,1.0
monitor gamer,casa decoracao,0.1
roupao banho algodao,esporte fitness,0.1
detergente,comida rapido fastfood,0.1
onde comprar camera seguranca wi-fi,padaria confeitaria,0.1
planta suculento,presente viagem,1.0
cadeira escritorio,console jogo,0.1
arco baloe pronto,decoracao festa,1.0
drone dji,moda acessorio,0.1
hamburguer carne artesanal,padaria confeitaria,0.1
onde encontro estabilizador camera,fotografia,1.0
teclado mecanico gamer,eletronico gadget,1.0
colchao infantil ortopedico,item colecao,0.1
trufa recheio fruta,fotografia,0.1
cerveja lager classico,bebida alcoolico,1.0
quebra-cabeca 3d animal,brinquedo jogo educativo,1.0
civic 2020,padaria confeitaria,0.1
petala rosa artificial,veiculo automotor incluir carro moto,0.1
chapeu panama masculino,saude bem-estar,0.1
suplemento creatina,esporte fitness,1.0
mercedes-benz c180 sedan,veiculo automotor incluir carro moto,1.0
pente madeira barba,beleza autocuidado,1.0
onde poder encontrar livro receita,joia bijuterio,0.1
maquina cafe tr coracoes,casa decoracao,0.1
secador cabelo,comida rapido fastfood,0.1
roupa cama queen size venda aqui,livro material literario,0.1
kit desenho aquarela,item adulto,0.1
Webcam gamer,casa decoracao,0.1
farol automotivo Magneti Marelli polo,peca acessorio automotivo,1.0
barra chocolate,doce chocolate,1.0
lapis cor 36 cor,papelaria escritorio,1.0
caneta Glitter pra decorar,papelaria escritorio,1.0
jogo panela,ferramenta equipamento,0.1
bebedouro cao,acessorio pet,1.0
pano microfibra,fotografia,1.0
ukulele kalani Soprano,instrumento musical,1.0
lanterno led recarregavel,item colecao,0.1
kit panela,brinquedo jogo educativo,0.1
fogao 4 boca electrolux,acessorio pet,0.1
cinto castidade,item adulto,1.0
escorredor macarrao,casa decoracao,1.0
ps5,papelaria escritorio,0.1
embreagem,material construcao,0.1
Fogareiro portatil camping,papelaria escritorio,0.1
bermuda billabong,moda acessorio,1.0
relogio tag heuer,papelaria escritorio,0.1
tablet galaxy tab,eletronico gadget,1.0
onde encontro material pergolado,presente viagem,0.1
saia,moda acessorio,1.0
querer armario cozinha,comida rapido fastfood,0.1
bacalhau postas,peixaria pescado,1.0
luva la,papelaria escritorio,0.1
raquete tenis,peixaria pescado,0.1
controle pro controller nintendo switchr,console jogo,1.0
televisao 4k lg,oculo item oculo,0.1
sauvage,beleza autocuidado,1.0
fantasia zumbi,decoracao festa,1.0
Caixa ferramenta,peixaria pescado,0.1
butaque,item adulto,1.0
hyundai creta suv,veiculo automotor incluir carro moto,1.0
onde encontro purificador agua,joia bijuterio,0.1
boneco Transformers,brinquedo jogo educativo,1.0
preciso eletricista residencial,instrumento musical,0.1
chicote couro sintetico,item adulto,1.0
onde poder comprar microfone,joia bijuterio,0.1
tenis reebok,moda acessorio,1.0
oculo grau modelo aviador,oculo item oculo,1.0
querer notebook gamer,saude bem-estar,0.1
livro arte,livro material literario,1.0
onde poder comprar cafeteira expresso,joia bijuterio,0.1
kit quimica crianca,beleza autocuidado,0.1
geladeira inteligente,eletronico gadget,1.0
poder comprar panela tramontina aqui,decoracao festa,0.1
suplementar detox,saude bem-estar,1.0
creme graviola,comida rapido fastfood,1.0
onde encontro lente zeiss oculo,oculo item oculo,1.0
pneu Michelin 205/55r16,peca acessorio automotivo,1.0
notebook toshiba,casa decoracao,0.1
onde compro quadro decorativo,item colecao,1.0
kit pintura infantil,brinquedo jogo educativo,0.1
cimento refratario,produto alimenticio basico,0.1
livro cacador pipa Khaled hosseini,livro material literario,1.0
carregador portatil nintendo switch,console jogo,1.0
procurar pizzaria delivery proxima,instrumento musical,0.1
bala,brinquedo jogo educativo,0.1
chapeu Cauboi,fotografia,0.1
achar oficina mecanico confianca,instrumento musical,0.1
parafusadeira eletrico,comida rapido fastfood,0.1
oculo leitura formato pince-nez,oculo item oculo,1.0
tenis nike,livro material literario,0.1
preciso caneta azul escrever macio,papelaria escritorio,1.0
triciclo haste empurrar,item adulto,0.1
step,esporte fitness,1.0
onde comprar espelho decorativo,item colecao,0.1
cordoes papel colorir festa,decoracao festa,1.0
bicicleta merir,instrumento musical,0.1
mascara pff2,material construcao,1.0
querer panela pressao eletrico,saude bem-estar,0.1
ar-condicionado portatil,console jogo,0.1
camera canon,moda acessorio,0.1
Martelo,peixaria pescado,0.1
luminario mesa carregador,eletrodomestico,1.0
coroa decorativo festa,eletrodomestico,0.1
figura acao,bebida alcoolico,0.1
chapeu,moda acessorio,1.0
micro-ondas electrolux,beleza autocuidado,0.1
colar perola japonês,joia bijuterio,1.0
onde compro capa pra iphone,doce chocolate,0.1
moeda colecionavel Copa mundo,item colecao,1.0
mascara pes ressecar,beleza autocuidado,1.0
jaqueta esqui impermeavel,eletrodomestico,0.1
jogo videogame,eletronico gadget,1.0
jogo mortal kombat 1,console jogo,1.0
papagaio,brinquedo jogo educativo,0.1
raquete tenis iniciante,padaria confeitaria,0.1
areiar gato,acessorio pet,1.0
cortador grama,eletronico gadget,0.1
camisa polo lacoste,moda acessorio,1.0
ventilador laptop gamer,eletronico gadget,1.0
adaptador rede nintendo switch,console jogo,1.0
lenco demaquilante neutrogeno,beleza autocuidado,1.0
pescar,comida rapido fastfood,0.1
replico espada filme epico,item colecao,1.0
serra circular,comida rapido fastfood,0.1
preciso capacete pra moto,peca acessorio automotivo,1.0
onde encontro creme facial la roche-posay,beleza autocuidado,1.0
colher cha,moda acessorio,0.1
volante thrustmaster ps5,console jogo,1.0
estojo oculo,padaria confeitaria,0.1
cha gelar limao,comida rapido fastfood,1.0
ventilador laptop gamer,casa decoracao,0.1
procuro loja cama mês banho,instrumento musical,0.1
fantasia princesa,item adulto,0.1
mel,produto alimenticio basico,0.1
halter neoprene,esporte fitness,1.0
broca concreto,ferramenta equipamento,1.0
aquecedor eletrico,console jogo,0.1
bicicleta Mountain Bike,esporte fitness,1.0
kit jardinagem,acessorio pet,0.1
onde compro ventilador,joia bijuterio,0.1
cabo p10 profissional,instrumento musical,1.0
pao trancar,padaria confeitaria,1.0
livro jardim secreto,livro material literario,1.0
File marlim,peixaria pescado,1.0
onde poder comprar adega climatizado,joia bijuterio,0.1
banco supino,brinquedo jogo educativo,0.1
patim rollerblade,esporte fitness,1.0
farinha aveia integral,saude bem-estar,1.0
tapete sala,acessorio pet,0.1
busco vergalhoes construcao,material construcao,1.0
jogo memoria infantil,item adulto,0.1
fita metalizar pendurar,decoracao festa,1.0
microfone,brinquedo jogo educativo,0.1
kit ferramenta bosch,ferramenta equipamento,1.0
correia dentar gate uno 1.4,beleza autocuidado,0.1
maquina lavar samsung,eletronico gadget,1.0
lampada fluorescente,beleza autocuidado,0.1
rabada bovino,peixaria pescado,0.1
protetor solar fps 50,beleza autocuidado,1.0
reidratante oral pedialyte,saude bem-estar,1.0
freezer horizontal,eletrodomestico,1.0
milagre Manha hal Elrod,livro material literario,1.0
caneta esferografico preto,veiculo automotor incluir carro moto,0.1
pizza calabresa,padaria confeitaria,1.0
espelho decorativo,comida rapido fastfood,0.1
luminario estante musical,instrumento musical,1.0
sabonete esfoliante corporal,beleza autocuidado,1.0
moto Suzuki vstrom,instrumento musical,0.1
onde poder comprar tapete,joia bijuterio,0.1
bateria carro Moura,veiculo automotor incluir carro moto,1.0
fone ouvir bluetooth jbl,saude bem-estar,0.1
mortal kombat 1 xbox serie,console jogo,1.0
pistola pulverizador,ferramenta equipamento,1.0
fritadeira ninja,padaria confeitaria,0.1
shampoo pantene,ferramenta equipamento,0.1
telha,material construcao,1.0
onde compro leite po,produto alimenticio basico,1.0
creme dermatologico minancora,saude bem-estar,1.0
querer borracha grande durar,papelaria escritorio,1.0
espetinho camarao,peixaria pescado,1.0
notebook lenovo,eletronico gadget,1.0
jogo lencois queen,eletronico gadget,0.1
isqueiro recarregavel plasma,eletrodomestico,0.1
panela eletrico fondue,eletrodomestico,1.0
bicicleta ergometrico,brinquedo jogo educativo,0.1
armacao grau prar,oculo item oculo,1.0
preciso ferro passar roupa,doce chocolate,0.1
kit cuidado barba,beleza autocuidado,1.0
maquina cafe expresso,comida rapido fastfood,1.0
fritadeira eletrico airfryer,item colecao,0.1
whisky jack daniel 's,brinquedo jogo educativo,0.1
onde encontro jogo talher,padaria confeitaria,0.1
torto rustico maca,oculo item oculo,0.1
jeep compass,brinquedo jogo educativo,0.1
cachepo decorativo lembrancinha,decoracao festa,1.0
Furadeira eletrico 500w,material construcao,1.0
livro sapiem breve historia humanidade yuval noah harari,livro material literario,1.0
jardim vertical,presente viagem,1.0
mix castanha fruta seco,saude bem-estar,1.0
Churrasqueira Weber,esporte fitness,1.0
cobertor altenburg,casa decoracao,1.0
onde encontro cesta decorativo,eletronico gadget,0.1
lanterna camping,material construcao,0.1
chocolate belga perto eu,doce chocolate,1.0
cadeira dobravel praia,item colecao,0.1
moedor cafe,produto alimenticio basico,1.0
vaso decorativo ceramica,esporte fitness,0.1
replico trofeu esportivo,item colecao,1.0
cobertor microfibra,item colecao,0.1
tilapia inteiro,peixaria pescado,1.0
blusa la,moda acessorio,0.1
microfone gamer,eletronico gadget,1.0
televisao lg,eletronico gadget,1.0
tilapia empanar,peixaria pescado,1.0
onde comprar rede dormir,peca acessorio automotivo,0.1
almofada decorativo,casa decoracao,1.0
livro autoajuda,livro material literario,1.0
piano digital portatil,veiculo automotor incluir carro moto,0.1
bicicleta eletrico,beleza autocuidado,0.1
fritadeira airfryer,eletronico gadget,1.0
liquidificador,brinquedo jogo educativo,0.1
tenis all star,instrumento musical,0.1
dinossauro montar ferramenta,brinquedo jogo educativo,1.0
flor natural,presente viagem,1.0
cupcak personalizar,oculo item oculo,0.1
carregador,eletronico gadget,1.0
armacao grau quadrar,oculo item oculo,1.0
chocolate suico perto eu,doce chocolate,1.0
jogo tapete automotivo luxcar hb20,peca acessorio automotivo,1.0
lulo,produto alimenticio basico,1.0
espelho parede,beleza autocuidado,0.1
cadeira gamer dxracer,casa decoracao,0.1
pacote salgadinho,material construcao,0.1
micro-ondas,comida rapido fastfood,0.1
sal,produto alimenticio basico,1.0
poder encontrar disco vinil aqui,material construcao,0.1
colageno hidrolisado sanavita,casa decoracao,0.1
conjunto regua geometrico,papelaria escritorio,1.0
vinho espanhol,bebida alcoolico,1.0
sandalia confortavel,moda acessorio,1.0
jogo fifa,console jogo,1.0
onde comprar pilha aa controle remoto,produto alimenticio basico,1.0
kit pincel,papelaria escritorio,0.1
File tilapia,peixaria pescado,1.0
camiseta estampa banda vintager,moda acessorio,0.1
boneca acessorio penteado,brinquedo jogo educativo,1.0
carregador portatil celular,acessorio pet,0.1
onde encontro urso Pelucia,bebida alcoolico,0.1
travesseiro ortopedico,eletronico gadget,0.1
baloe gas helio,decoracao festa,1.0
capa Smartphone iphone,eletronico gadget,1.0
carro honda Civic,papelaria escritorio,0.1
maquina lavar roupa lg,esporte fitness,0.1
Bolsa Louis vuitton,material construcao,0.1
relogio zenith defy,joia bijuterio,1.0
kit bdsm iniciante,item adulto,1.0
tv 4k 55 polegada lg,esporte fitness,0.1
boneco funko pop,item colecao,1.0
doberman,produto alimenticio basico,0.1
pao italiano,padaria confeitaria,1.0
salamandra,brinquedo jogo educativo,0.1
onde poder comprar filtro uv lente,fotografia,1.0
tablet android,produto alimenticio basico,0.1
brinco,item colecao,1.0
binoculo longo alcance,acessorio pet,0.1
jogo videogame,brinquedo jogo educativo,0.1
headset gamer turtle beach stealth 700,console jogo,1.0
cama infantil,eletronico gadget,0.1
comprar vela aromatico,bebida alcoolico,0.1
cadeira gamer andaseat phantom,console jogo,1.0
cadeira praia,brinquedo jogo educativo,0.1
anel vintager platina,joia bijuterio,1.0
Chevrolet montanar novo,veiculo automotor incluir carro moto,1.0
shampoo,produto alimenticio basico,1.0
peixe neon tetra,beleza autocuidado,0.1
gin roso drink,bebida alcoolico,1.0
cachecol burberry,moda acessorio,1.0
gel,item adulto,1.0
coquetel mojito limao,bebida alcoolico,1.0
oculo oakley,oculo item oculo,1.0
mudar lavanda,presente viagem,1.0
postal cidade antigo,item colecao,1.0
prateleira Madeira,console jogo,0.1
vender material pesca completo,instrumento musical,0.1
tinta epoxi piso,material construcao,1.0
carrinho empurrar bebes,brinquedo jogo educativo,1.0
bateria automotivo,eletronico gadget,0.1
vinho sul-africano,beleza autocuidado,0.1
monope ajustavel,decoracao festa,0.1
chave roda,papelaria escritorio,0.1
peixe congelar,peixaria pescado,1.0
dragao barbudo,beleza autocuidado,0.1
pista loopings pro carrinho,brinquedo jogo educativo,1.0
anel topazio,joia bijuterio,1.0
prancha surfe profissional,eletrodomestico,0.1
viga aco i,material construcao,1.0
tripe filmagem caseiro,fotografia,1.0
cacatua,casa decoracao,0.1
carro,veiculo automotor incluir carro moto,1.0
onde encontro ventilador mesa,ferramenta equipamento,0.1
camera seguranca wi-fi,item colecao,0.1
sorvete caja,comida rapido fastfood,1.0
rodo,papelaria escritorio,0.1
tinta coral,casa decoracao,0.1
bom purificador agua,eletrodomestico,1.0
cafe,comida rapido fastfood,1.0
bico bunsen,beleza autocuidado,0.1
vinho australiano,papelaria escritorio,0.1
kit jardinagem infantil,eletrodomestico,0.1
mouse fio,eletronico gadget,1.0
kit maquiagem profissional,acessorio pet,0.1
manopla cambio esportivo,peca acessorio automotivo,1.0
Bonsai,produto alimenticio basico,1.0
carpa fresco,peixaria pescado,1.0
torradeira,ferramenta equipamento,0.1
bloco montar grande,item adulto,0.1
cobertor altenburg,material construcao,0.1
chave allen,ferramenta equipamento,1.0
camiseta estampa infantil,item adulto,0.1
caneta tinteiro montblanc,saude bem-estar,0.1
banco cozinha,casa decoracao,1.0
tenis corrida,papelaria escritorio,0.1
relogio invictar,moda acessorio,1.0
